,content,label
3851,"['onair', 'james', 'bay', 'hold', 'back', 'river', 'd']",Positive
3852,"['lmao', 'natural', 'hair', 'i', 've', 'see', 'ugly', 'swear']",Negative
3853,"['irene', 'unnie', 'bite', 'finger', 'worriedly', 'star', 'staff', 'okay', 'unnie']",Negative
3854,"['ff', 'best', 'recent', 'arsenal', 'news', 'tl', 'hack', 'new', 'account', 'give', 'follow', 'lad']",Positive
3855,"['go', 'room', 'bc']",Positive
3856,"['happy', 'friday']",Positive
3857,"['welcome', 'amber', 'hope', 'enjoy']",Positive
3858,"['omg', 'i', 'm', 'sooo', 'jealous']",Positive
3859,"['need', 'new', 'phone']",Negative
3860,['bullshit'],Negative
3861,"['beleaf', 'u']",Positive
3862,"['morning', 'em']",Positive
3863,"['oh', 'dear']",Negative
3864,"['yeah', 'fun', 'flipkartfashionfriday']",Positive
3865,"['mom', 'u', 'hospital', 'okay']",Negative
3866,['city'],Negative
3867,"['ob', 'h', 'v', 'kino']",Positive
3868,"['baby', 'look', 'good', 'black']",Negative
3869,"['thats', 'english', 'nameeee', 'haiqal', 'isnt', 'english', 'name', 'remember']",Negative
3870,"['story', 'life', 'haha', 'look', 'who', 's', 'talk']",Negative
3871,"['sehun', 'seem', 'skinny', 'day']",Negative
3872,"['thanks', 'rts', 'rose', 'much', 'appreciate']",Positive
3873,"['ever', 'wanna', 'sleeep', 'let', 'mee']",Negative
3874,"['love', 'hozier']",Negative
3875,"['nice', 'see', 'emulation', 'bring']",Positive
3876,"['head', 'needed', 'urgently', 'pls', 'apply', 'within']",Positive
3877,"['dead', 'd']",Positive
3878,"['i', 'm', 'gonna', 'buy']",Positive
3879,"['much', 'serious', 'yun', 'eh']",Negative
3880,"['want', 'finish', 'death', 'parade', 'weekend']",Negative
3881,"['hey', 'go', 'home', 'na']",Negative
3882,"['let', 'assume', 'high', 'waisted', 'harry', 's', 'jean']",Negative
3883,"['already', 'sold', 'like', 'weeks', 'ago']",Negative
3884,"['finally', 'go', 'drive', 'tonight']",Positive
3885,"['us', 'loner', 'side', 'please']",Positive
3886,"['squash', 'commits', 'still', 'make', 'commits']",Positive
3887,"['goning', 'make', 'thos', 'positive', 'day', 'adult', 'can', 't', 'keep', 'act', 'like', 'mom']",Positive
3888,['fever'],Negative
3889,['rettweet'],Positive
3890,"['good', 'trip', 'need', 'brolly']",Negative
3891,"['ted', 'speaker', 'say', 'stress', 'good', 'body', 'another', 'speaker', 'introduce', 'way', 'avoid', 'stress', 'ted', 'thought', 'laboratory']",Positive
3892,"['i', 'm', 'play', 'brain', 'dots', 'braindots']",Positive
3893,"['aah', 'maybe', 'they', 're', 'type', 'block', 'people', 'easily', 'least', 'nothing', 'personal', 'yeah', 'still', 'suck']",Negative
3894,"['a', 'would', 'love', 'gift', 'sis', 'blue', 'kurta', 'blue', 'fav', 'color', 'wsalelove']",Positive
3895,"['homegirl', 'nancy', 'p']",Positive
3896,['beautiful'],Positive
3897,"['good', 'gay', 'lesbian', 'rigid', 'theocratic', 'right', 'wing', 'fundamentalist', 'islamist', 'lgbt']",Positive
3898,"['vicious', 'circle', 'x']",Negative
3899,"['grandad', 'really', 'well', 'worry', 'much']",Negative
3900,"['new', 'guitar']",Negative
3901,"['stats', 'day', 'arrive', 'new', 'follower', 'unfollowers', 'via']",Positive
3902,"['thanks', 'mate', 'much', 'appreciate']",Positive
3903,['still'],Negative
3904,"['yay', 'get', 'free', 'ice', 'cream', 'today', 'uber', 'well', 'incredible', 'love', 'haha']",Positive
3905,"['baby', 'u', 'tweet', 'fan', 'sleep', 'i', 'm', 'sad']",Negative
3906,"['oh', 'gosh', 'say', 'aw', 'hun', 'cuddle']",Negative
3907,"['i', 'm', 'serious', 'one', 'amazing', 'submission', 'well', 'week']",Positive
3908,"['look', 'still']",Negative
3909,"['good', 'morning', 'twitter', 'friends', 'hope', 'amazing', 'day', 'freakin', 'tire', 'need', 'sleep']",Negative
3910,"['ex', 'twelebs', 'side', 'please']",Positive
3911,['add'],Positive
3912,"['forget', 'earth', 'delight', 'feel', 'bare', 'foot', 'wind', 'long', 'play', 'hair', 'kahlil', 'gibran']",Positive
3913,"['giveitup', 'already', 'give', 'gas', 'subsidy', 'long', 'back', 'initiative', 'propose', 'feeling', 'delight']",Positive
3914,"['bout', 'instant', 'transmission']",Negative
3915,"['weak', 'dom', 'dom', 'techniques']",Negative
3916,['want'],Negative
3917,['love'],Negative
3918,"['gym', 'week', 'need', 'big', 'personal', 'push', 'today', 'get', 'tonight', 'i', 've', 'make', 'excuse', 'lazy']",Negative
3919,"['pleasure', 'tarryn', 'shot', 'listen']",Positive
3920,['miss'],Negative
3921,"['sad', 'via']",Negative
3922,"['that', 's', 'im', 'think', 'tbh']",Negative
3923,"['hear', 'lot', 'good', 'thing', 'movie', 'definitely', 'watch']",Positive
3924,"['wat', 'small', 'session', 'tat', 'still', 'im', 'little', 'happy', 'bcoz', 'first', 'time', 'hear', 'name', 'still', 'short']",Negative
3925,"['digital', 'sale', 'bad', 'feeling']",Negative
3926,"['am', 'i', 'm', 'wit', 'ha', 'damn', 'headache']",Negative
3927,"['harry', 'dm', 'giveaway', 'nooow']",Positive
3928,"['whyyyy', 'le']",Negative
3929,['thanks'],Positive
3930,"['lose', 'k']",Negative
3931,"['oh', 'awesome', 'thank', 'much']",Positive
3932,"['hope', 'shamuon', 's', 'right', 'tokyo']",Negative
3933,"['message', 'feed', 'catspjs']",Positive
3934,['yes'],Positive
3935,"['jdjdjdjd', 'detailed', 'stop']",Negative
3936,['thank'],Positive
3937,"['awwww', 'ivy', 'love', 'much', 'wanna', 'meet', 'sho', 'cute', 'sweet', 'd', 'angel']",Positive
3938,"['go', 'well', 'oppayaa', 'how', 's', 'd']",Positive
3939,"['watch', 'match', 'till', 'late', 'night', 'y', 'day', 'd']",Positive
3940,"['hate', 'break']",Negative
3941,"['seem', 'burn', 'everything', 'apart', 'tea', 'morning', 'bravo', 'friday', 'richard']",Negative
3942,"['lol', 'one', 'word', 'david']",Positive
3943,"['find', 'major', 'people', 'except', 'va', 'i', 'm', 'sure', 'keep', 'luminous', 'km']",Negative
3944,"['amazing', 'news', 'enjoy', 'toy']",Positive
3945,"['freshness', 'beautiful', 'smile', 'mother', 'determination', 'make', 'day', 'maxfreshmove']",Positive
3946,"['wanna', 'go', 'back', 'time', 'everything', 'still', 'fine']",Positive
3947,"['miss', 'braces']",Negative
3948,"['i', 'm', 'tan']",Negative
3949,"['get', 'mb', 'need', 'cut', 'perf', 'cut', 'programme']",Negative
3950,"['followfriday', 'top', 'support', 'community', 'week']",Positive
3951,"['two', 'day', 'birthday']",Negative
3952,"['goodafternoon', 'thanks', 'collage', 'loved']",Positive
3953,"['hi', 'girls', 'wish', 'happy', 'friday', 'magnificent', 'fantastic', 'w', 'e']",Positive
3954,"['yeah', 'neenkin', 'congrats', 'successful', 'masterpiece']",Positive
3955,['money'],Negative
3956,"['bby', 'might', 'take', 'one']",Positive
3957,"['really', 'like', 'handle', 'murielle', 'ahour', 'pr', 'brand', 'image', 'miss', 'many', 'opportunity']",Negative
3958,"['yayy', 'd', 'thanks', 'gohf']",Positive
3959,"['ff', 'great', 'weekend']",Positive
3960,"['timetunnel', 'quite', 'sure', 'radio', 'set', 'heart']",Positive
3961,"['good', 'girl', 'best', 'wish']",Positive
3962,['miss'],Negative
3963,"['hmm', 'gold', 'p']",Positive
3964,[],Positive
3965,"['thanks', 'follow', 'hope', 'great', 'week']",Positive
3966,"['thats', 'life', 'get', 'call', 'people', 'havent', 'see', 'year', 'always', 'favour']",Negative
3967,"['ugh', 'im', 'excited', 'make']",Negative
3968,"['waiting', 'defend', 'new', 'fashion', 'atrocity', 'p']",Positive
3969,"['please', 'give', 'thanks']",Positive
3970,"['honest', 'miss', 'dubai', 'dubai', 'miss', 'want', 'come', 'back']",Negative
3971,"['see', 'friend']",Positive
3972,"['want', 'new', 'stuff', 'use', 'love', 'friday', 's', 'xur', 'month', 'excitement']",Negative
3973,['cold'],Positive
3974,"['matter', 'many', 'time', 'try', 'sleep', 'can', 't']",Negative
3975,[],Positive
3976,"['think', 'mjhe', 'aaj', 'tak', 'kisi', 'ne', 'dm', 'ni', 'kiya']",Negative
3977,"['here', 's', 'invite', 'become', 'scope', 'influencer', 'details']",Positive
3978,"['halfway', 'around', 'world', 'get', 'nothing', 'good', 'go', 'ex', 'best', 'friend', 'who', 's', 'forget']",Positive
3979,"['go', 'question', 'politician', 'i', 'm', 'go', 'argue', 'man', 'intellect']",Positive
3980,"['want', 't', 'shirts', 'cool', 'd']",Positive
3981,"['heart', 'hurt']",Negative
3982,"['lamp', 'shop']",Positive
3983,"['confused', 'brat']",Negative
3984,"['want', 'chocolate', 'lucozade']",Negative
3985,"['thanks', 'us', 'long']",Positive
3986,"['im', 'sooo', 'hungry', 'though']",Negative
3987,"['yup', 'think', 'gotta', 'avoid', 'bb', 'ic', 'really', 'hope', 'repack']",Negative
3988,['starving'],Negative
3989,"['boughy', 'ex', 'kernel', 'manager', 'love', 'old', 'version', 'new', 'one', 'even', 'good']",Positive
3990,"['absolute', 'world', 'close', 'see', 'show', 'manila', 'cry', 'fucking', 'hard', 'time']",Negative
3991,"['miss', 'see', 'krystoria', 'moment']",Negative
3992,"['i', 'll', 'ask', 'first', 'i', 'll', 'tell', 'reply']",Positive
3993,"['go', 'back', 'england', 'today', 'i', 'll', 'turn', 'phone', 'conserve', 'battery', 'everyone', 'good', 'day']",Positive
3994,"['simple', 'generally', 'good', 'like', 'glass', 'shatter', 'one', 'nice', 'contrast']",Positive
3995,"['thankyouuu', 'dianna', 'd']",Positive
3996,"['friend', 'whatsoever', 'lol', 'oh', 'well']",Negative
3997,"['nigga', 'dallas', 'look', 'like', 'sale', 'sare', 'bandar', 'varge']",Negative
3998,"['nobody', 'tell', 'side', 'twitter', 'cs', 'sorry']",Negative
3999,"['hurt', 'mtvhottest', 'lady', 'gaga']",Negative
4000,"['yeheyy', 'thank', 'much', 'pinya', 'whoooah', 'win']",Positive
4001,"['thanks', 'anu']",Positive
4002,"['ask', 'sister', 'say', 'neither', 'parent', 'like']",Negative
4003,"['like', 'u', 'sm']",Negative
4004,"['think', 'could', 'hug', 'right', 'poor', 'thing', 'sent', 'dm', 'interested', 'hope', 'get', 'good', 'soon']",Negative
4005,['love'],Positive
4006,"['hello', 'get', 'youth', 'job', 'opportunities', 'follow']",Positive
4007,"['much', 'especially', 'tv', 'network', 'cancel', 'time']",Negative
4008,"['nice', 'pic']",Positive
4009,"['mum', 'leave', 'go', 'bali', 'work', 'shes', 'one', 'talk']",Negative
4010,"['favorite', 'account', 'cute', 'aww', 'thanks', 'make', 'account', 'x']",Positive
4011,"['looking', 'fun', 'kik', 'tittheir', 'kik', 'kikgirl', 'fuck', 'kikme', 'like', 'like', 'indiemusic', 'hottie']",Negative
4012,"['really', 'really', 'really', 'really', 'really', 'really', 'like', 'psygustokita']",Positive
4013,"['twine', 'look', 'great', 'diane', 's', 'place']",Positive
4014,"['got', 'acne', 'day', 'really', 'disgust']",Negative
4015,"['thank', 'much', 'pippa']",Positive
4016,"['i', 'm', 'fuck', 'jealous', 'everyone', 'holiday']",Negative
4017,"['good', 'luck', 'lizaminnelli', 'upcoming', 'uk', 'appearance']",Positive
4018,"['ingat', 'din', 'man', 'godbless']",Positive
4019,"['hahahaha', 'intention', 'turn', 'away', 'say', 'something', 'turn', 'that', 's', 'kiss']",Negative
4020,"['ok', 'im', 'want', 'talk']",Negative
4021,"['sorry', 'hear', 'hope', 'ok', 'stream', 'lately', 'get', 'new', 'job', 'stocko', 'back']",Negative
4022,"['awesome', 'glad', 'working', 'always', 'need', 'us', 'mka']",Positive
4023,"['bot', 'follow', 'plz', 'send', 'mention', 'can', 't', 'notice']",Negative
4024,"['nia', 'want', 'meet']",Negative
4025,"['photoset', 'sadomasochistsparadise', 'wynter', 'bottoms', 'outtake', 'sadomasochist', 'paradise', 'cuties']",Positive
4026,"['hello', 'info', 'possible', 'interest', 'jonathas', 'close', 'join', 'betis', 'saludos']",Negative
4027,"['something', 'new', 'd']",Positive
4028,"['oh', 'gahd', 'get', 'well', 'soon', 'amber']",Negative
4029,"['hola', 'juan', 'sending', 'big', 'hi', 'houston', 'tx', 'i', 've', 'fan', 'jenni', 'family', 'year', 's', 'stumble', 'upon', 'video']",Positive
4030,['great'],Positive
4031,"['also', 'go', 'drive', 'hour', 'today', 'main', 'road', 'shop', 'go', 'quite', 'well', 'thanks']",Positive
4032,"['im', 'sure', 'anyone', 'would', 'kiss', 'ur', 'forehead', 'give', 'u', 'medicine', 'u', 'ask', 'ur', 'welcome']",Negative
4033,"['sellyourcarin', 'words', 'chaloniklo', 'sellyourcarin', 'words', 'chaloniklo', 'pic', 'twitter', 'com', 'jxz', 'lbv', 'o']",Positive
4034,"['can', 't', 'even', 'deliver', 'ice', 'cream', 'try', 'twice', 'ice', 'cream', 'van', 'busy']",Negative
4035,"['managed', 'month', 'account', 'tax', 'credit', 'deadline', 'st', 'get', 'child', 'tax', 'credit', 'cut', 'oct']",Negative
4036,"['tbh', 'idk', 'ask', 'around']",Negative
4037,"['sorry', 'loss', 'hope', 'go', 'well']",Positive
4038,['d'],Positive
4039,"['awww', 'lovely', 'trend', 'doubt', 'akshaymostlovedsuperstarever']",Positive
4040,"['that', 's', 'goat', 'mino']",Negative
4041,"['guess', 'y', 'all', 'ugly', 'asf', 'huh']",Negative
4042,"['someone', 'come', 'i', 'll', 'make', 'popcorn', 'watch', 'movie', 'pls', 'cuddle']",Negative
4043,['issue'],Negative
4044,"['pains', 'propa', 'knockin', 'sick', 'owwww']",Negative
4045,"['yet', 'another', 'randomrestart', 'randomreboot', 'lumia', 'windowsphone', 'that', 's', 'microsoft', 's', 'update', 'addressing', 'issue']",Negative
4046,"['must', 'tiny']",Negative
4047,"['next', 'time', 'get', 'fact', 'right', 'make', 'statement', 'selamathariraya']",Positive
4048,"['yeahhh', 'mean', 'hacharatt']",Negative
4049,"['alex', 'fell', 'asleep']",Negative
4050,"['well', 'sure', 'work', 'day', 'mine']",Negative
4051,"['come', 'australia', 'love', 'posey']",Positive
4052,"['follow', 'pls']",Negative
4053,"['thanks', 'follow', 'great', 'day']",Positive
4054,"['god', 'damn', 'bethesda', 'im', 'gonna', 'money', 'fallout']",Negative
4055,"['paper', 'town', 'please']",Negative
4056,"['dying', 'egg', 'benny']",Negative
4057,['text'],Positive
4058,"['week', 'vacation', 'dont']",Negative
4059,"['use', 'u']",Positive
4060,"['get', 'sick', 'easily', 'weather', 'change', 'hot', 'cold', 'immune', 'system', 'weak']",Negative
4061,['probably'],Negative
4062,"['ready', 'eagerly', 'waiting', 'next', 'question', 'bring', 'jabongatpumaurbanstampede', 'jabongatpumaurbanstampede']",Positive
4063,"['poor', 'must', 'tired']",Negative
4064,"['hate', 'wake', 'middle', 'sleep']",Negative
4065,"['dont', 'b', 'stupid', 'head', 'needed', 'urgently', 'pls', 'apply', 'within']",Positive
4066,"['sad', 'us', 'we', 're', 'loser']",Negative
4067,"['damn', 'hope', 'u', 'feel', 'good', 'soon']",Negative
4068,"['read', 'david', 's', 'tweet', 'think', 'damn', 'one', 'month', 'summer', 'leave', 'suck', 'realize', 'start', 'college', 'august', 'th']",Positive
4069,"['awww', 'poor', 'bunny']",Negative
4070,"['help', 'advice', 'info', 'need', 'yell', 'normally', 'catch', 'us', 'erm', 'time']",Positive
4071,"['love', 'outnumber', 'much', 'wish', 'watch']",Negative
4072,"['love', 'dog', 'moar', 'naman', 'haha', 'one', 'cat', 'love', 'much', 'huhu', 'cute', 'tara', 'barkin', 'blend', 'tho', 'd']",Positive
4073,"['u', 'follow', 'back', 'huehue']",Negative
4074,"['can', 't', 'sleep', 'tonight', 'tomorrow', 'go', 'suck', 'bright', 'side', 'day', 'i', 'm', 'back', 'montana']",Negative
4075,"['ended', 'soon', 't', 't', 'hurt', 'one', 'eliminate', 'they', 're', 'good', 'teamzipal', 'smtm']",Negative
4076,"['go', 'together', 'like', 'copy', 'paste']",Positive
4077,"['thx', 'follow', 'd']",Positive
4078,"['look', 'many', 'people', 'still', 'think', 'woman', 'sex', 'big', 'vagina', 'sigh']",Negative
4079,"['funny', 'nice']",Positive
4080,"['miss', 'mom']",Negative
4081,"['last', 'time', 'funeral', 'funeral', 'modimo', 'ho', 'tseba', 'wena', 'fela', 'feeling', 'emotional']",Negative
4082,"['hope', 'great', 'one']",Positive
4083,['thank'],Positive
4084,"['yach', 'telat', 'huvvft']",Negative
4085,"['also', 'come', 'game']",Positive
4086,"['know', 'i', 'm', 'sorry', 'let', 'make']",Negative
4087,"['none', 'hide', 'behind', 'shower', 'curtain']",Negative
4088,"['two', 'dog', 'one', 'cat', 'good', 'friend', 'goodwynsgoodies', 'freebiefriday']",Positive
4089,"['u', 'probs', 'fun', 'david']",Negative
4090,"['thanks', 'share', 'article']",Positive
4091,"['indeed', 'may', 'email', 'bit', 'info']",Positive
4092,"['tell', 'suicide', 'kill', 'run', 'away', 'forever']",Negative
4093,"['favourite', 'cream', 'soda']",Positive
4094,['thank'],Positive
4095,"['sharknado', 'one', 'hour', 'never', 'get', 'back']",Negative
4096,[],Negative
4097,"['bravo', 'ya', 'say']",Positive
4098,['help'],Negative
4099,"['always', 'wake', 'around', 'can', 't', 'fall', 'back', 'asleep']",Negative
4100,"['kinda', 'true']",Negative
4101,"['forever', 'miss', 'love', 'lolo']",Negative
4102,"['good', 'luck', 'assessment', 'today']",Positive
4103,"['glasgow', 'netball', 'wish', 'thistles', 'best', 'journey', 'good', 'luck', 'girl', 'thistlelove']",Positive
4104,"['next', 'oh', 'yeah', 'sharyl', 'currently', 'get', 'shane', 'ta', 'call']",Negative
4105,"['jacob', 'bday', 'got', 'tix', 'us', 'paris', 'omg', 'please', 'wish', 'first', 'europe', 'd']",Positive
4106,"['dale', 'send', 'billion', 'kiss', 'magical', 'day']",Positive
4107,"['good', 'luck', 'secret', 'hwaiting']",Positive
4108,"['probs', 'ill', 'message', 'xx']",Positive
4109,"['weekend', 'draw', 'close', 'plan', 'd']",Positive
4110,['famish'],Negative
4111,"['aha', 'yes', 'look', 'forward', 'see']",Positive
4112,"['kind', 'eyes', 'tears', 'tears', 'hard', 'care', 'ily', 'melanie']",Negative
4113,"['naaaaan', 'pas', 'goodbye', 'stage']",Negative
4114,"['id', 'grateful', 'gifted', 'notanapology']",Positive
4115,"['feel', 'leave']",Negative
4116,['enjoy'],Positive
4117,"['great', 'news', 'thanks', 'let', 'us', 'know', 'hope', 'good', 'weekend']",Negative
4118,"['followfriday', 'top', 'influencers', 'community', 'week']",Positive
4119,"['fav', 'ur', 'u', 'like', 'guinea', 'pig']",Positive
4120,"['prelim', 'exam', 'tomorrow', 'costacc']",Positive
4121,"['well', 'rude']",Negative
4122,"['benson', 'gorgeous', 'thank', 'much', 'share', 'us', 'also', 'enter', 'facebook']",Positive
4123,"['happy', 'birthday', 'hajur']",Positive
4124,"['followfriday', 'top', 'engage', 'member', 'community', 'week']",Positive
4125,"['i', 've', 'go', 'sleep', 'like', 'am', 'everday', 'would', 'cool', 'people', 'like', 'would', 'hangout', 'time']",Negative
4126,['bosen'],Negative
4127,"['like', 'fersuree', 'thing', 'yet', 'though']",Negative
4128,"['state', 'hair']",Negative
4129,"['sound', 'good', 'dm', 'email', 'address', 'suggest', 'date', 'coffee']",Positive
4130,"['thank', 'proposal']",Positive
4131,"['we', 're', 'get', 'old', 'baby']",Negative
4132,"['didnt', 'see', 'millie', 's', 'guinea', 'pig']",Negative
4133,"['realise', 'big', 'summer', 'plan', 'go', 'next', 'paris']",Negative
4134,"['q', 'blonde', 'see', 'look', 'box', 'cheerio', 'donut', 'seed']",Positive
